User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level,Calories Burned
3547.0,87.79,100.0,1797.64,7.68,Sedentary,6.0,62.91740000000001
3764.0,72.43,97.79,4422.81,7.51,Sedentary,8.0,154.79835000000003
2973.0,84.84,95.82,2067.28,9.3,Active,3.0,82.69120000000001
1480.0,86.61,95.87,3170.31,6.32,Active,2.0,126.8124
2996.0,88.56,97.45,1079.39,8.2,Active,1.0,43.1756
4344.0,67.65,99.57,12351.16,6.11,Active,1.0,494.0464
4991.0,95.62,94.38,5098.7,7.03,Sedentary,1.0,178.45450000000002
4129.0,77.44,98.88,8113.0,4.96,Highly_Active,5.0,365.085
2351.0,72.22,97.96,10475.13,5.6,Active,4.0,419.0052
2754.0,65.02,99.42,11230.19,6.9,Active,1.0,449.2076
1108.0,43.43,100.0,2524.72,5.9,Sedentary,4.0,88.3652
4350.0,56.29,98.43,9227.04,8.37,Active,1.0,369.08160000000004
1327.0,78.75,97.14,8078.84,7.03,Highly_Active,6.0,363.5478
2799.0,77.55,96.68,6826.31,6.52,Highly_Active,6.0,307.18395
1314.0,88.66,98.54,11640.63,8.87,Active,3.0,465.62519999999995
4545.0,79.43,97.31,15747.3,8.68,Highly_Active,4.0,708.6284999999999
2134.0,70.87,97.28,4173.44,6.24,Active,2.0,166.93759999999997
3746.0,68.42,100.0,3485.03,6.95,Highly_Active,9.0,156.82635
1780.0,57.37,100.0,1941.26,8.62,Sedentary,1.0,67.9441
4300.0,59.0,95.51,11768.0,4.74,Sedentary,5.0,411.88000000000005
1155.0,72.66,99.49,1521.19,5.97,Highly_Active,1.0,68.45355
2496.0,82.32,98.4,4285.39,8.71,Sedentary,3.0,149.98865000000004
2724.0,73.71,100.0,10298.01,7.3,Sedentary,6.0,360.43035000000003
4343.0,59.04,100.0,7075.04,3.89,Active,4.0,283.0016
1886.0,78.68,99.54,11812.96,5.88,Active,10.0,472.5184
1721.0,77.36,96.96,443.2,4.94,Sedentary,2.0,15.512
4582.0,104.49,98.76,4127.54,5.03,Sedentary,6.0,144.46390000000002
1912.0,57.12,100.0,2258.47,6.62,Sedentary,7.0,79.04645000000001
4357.0,60.64,95.5,18436.48,6.42,Highly_Active,8.0,829.6415999999999
1870.0,49.47,99.8,2252.47,6.11,Highly_Active,8.0,101.36114999999998
1012.0,76.39,100.0,3271.42,5.9,Sedentary,3.0,114.49970000000002
3655.0,45.96,94.78,15346.08,5.62,Sedentary,9.0,537.1128
1497.0,78.36,97.23,5396.34,9.88,Sedentary,7.0,188.8719
2756.0,74.16,95.62,15993.33,5.95,Highly_Active,5.0,719.69985
3285.0,66.39,98.86,7571.65,5.51,Sedentary,5.45,265.00775
2117.0,82.08,96.33,577.52,7.26,Sedentary,3.0,20.2132
4409.0,75.26,96.01,3993.86,6.35,Active,6.0,159.7544
3828.0,99.08,100.0,1358.39,5.12,Active,6.0,54.33560000000001
2194.0,84.2,96.12,471.46,6.12,Active,9.0,18.8584
3004.0,74.05,98.6,3276.81,6.41,Sedentary,3.0,114.68835000000001
3653.0,40.78,97.93,16734.49,7.15,Active,7.0,669.3796000000001
3708.0,88.94,96.93,876.32,6.97,Highly_Active,3.0,39.434400000000004
2647.0,89.07,97.79,47.57,4.98,Active,5.0,1.9028
3896.0,40.68,100.0,5286.73,7.84,Active,9.0,211.4692
3983.0,78.08,100.0,5724.31,4.89,Sedentary,5.0,200.35085000000004
2490.0,84.88,98.83,18461.81,5.33,Active,3.0,738.4724000000001
3675.0,93.02,100.0,8431.98,6.24,Active,2.0,337.2792
1142.0,84.03,99.33,12273.68,6.83,Sedentary,5.0,429.57880000000006
2224.0,75.91,96.5,10302.77,6.89,Highly_Active,2.0,463.62465
4251.0,59.72,96.77,6624.68,6.44,Highly_Active,9.0,298.1106
3761.0,73.24,100.0,8162.22,4.35,Active,1.0,326.4888
4435.0,80.83,99.64,5758.06,8.02,Highly_Active,6.0,259.1127
3526.0,86.74,98.0,3073.85,5.01,Highly_Active,2.0,138.32325
1564.0,51.21,98.4,2351.76,8.53,Active,1.0,94.0704
3518.0,79.43,98.13,1354.62,8.25,Highly_Active,3.0,60.957899999999995
3431.0,52.91,100.0,3058.71,4.83,Active,2.0,122.3484
2715.0,78.99,96.41,6020.97,7.03,Active,5.0,240.83880000000002
3973.0,57.79,99.74,6199.27,8.54,Sedentary,6.0,216.97445000000005
2848.0,102.16,96.64,14808.4,3.95,Highly_Active,3.0,666.3779999999999
3355.0,54.27,96.5,7385.82,6.44,Active,2.0,295.4328
3696.0,75.26,95.08,1311.79,7.75,Highly_Active,6.0,59.03055
1331.0,43.76,98.0,1534.7,6.3,Highly_Active,10.0,69.0615
4072.0,86.78,97.78,16709.56,4.0,Sedentary,4.0,584.8346000000001
2067.0,64.49,99.29,5869.71,9.78,Active,6.0,234.7884
3786.0,59.7,99.66,13215.13,6.32,Active,5.0,528.6052
2866.0,88.87,97.98,1868.83,8.67,Sedentary,10.0,65.40905000000001
2121.0,75.26,96.19,8662.24,6.11,Active,9.0,346.4896
4791.0,81.71,99.25,9208.87,7.32,Highly_Active,1.0,414.39915
2288.0,75.35,93.06,11608.01,5.47,Sedentary,5.0,406.28035000000006
4871.0,75.26,100.0,5367.77,5.5,Sedentary,9.0,187.87195000000003
2806.0,74.15,93.58,11042.58,9.21,Active,9.0,441.7032
3187.0,76.93,95.5,19181.59,7.91,Active,9.0,767.2636
4308.0,61.89,95.67,938.21,7.9,Active,2.0,37.528400000000005
4021.0,61.3,94.33,6852.89,5.48,Active,9.0,274.11560000000003
2016.0,91.61,98.21,843.21,6.5,Active,4.0,33.7284
1952.0,77.38,97.04,17910.07,6.65,Sedentary,4.0,626.8524500000001
1071.0,102.83,97.53,4846.32,5.17,Active,6.0,193.8528
4261.0,96.22,99.35,10174.27,5.05,Sedentary,4.0,356.09945000000005
2291.0,75.18,96.19,8333.68,9.24,Active,5.45,333.34720000000004
3154.0,66.99,97.65,3655.3,6.45,Highly_Active,3.0,164.48850000000002
4113.0,97.5,97.2,1536.25,6.13,Active,6.0,61.45
4773.0,78.59,99.74,11355.46,7.81,Highly_Active,1.0,510.99569999999994
1882.0,85.3,100.0,3206.0,6.09,Highly_Active,8.0,144.26999999999998
1138.0,63.87,100.0,9795.54,7.93,Highly_Active,3.0,440.7993
3662.0,76.67,97.56,1251.27,7.32,Sedentary,6.0,43.794450000000005
4754.0,88.64,98.03,3271.06,4.47,Sedentary,9.0,114.48710000000001
3910.0,91.89,96.43,20450.39,8.24,Active,7.0,818.0156
3320.0,54.9,96.98,5703.97,6.03,Active,4.0,228.1588
3463.0,72.81,96.81,9763.31,7.21,Highly_Active,4.0,439.34894999999995
3553.0,80.48,98.59,3777.62,6.07,Active,10.0,151.1048
1732.0,67.08,97.81,4755.05,8.94,Highly_Active,5.0,213.97725
2748.0,97.89,96.91,5756.53,8.14,Sedentary,7.0,201.47855
1423.0,66.18,96.06,11456.7,7.92,Highly_Active,5.0,515.5515
2591.0,87.89,100.0,10714.96,4.01,Sedentary,3.0,375.0236
1389.0,85.82,100.0,4893.81,5.58,Active,9.0,195.75240000000002
1341.0,76.21,96.94,1835.61,4.51,Active,1.0,73.42439999999999
1945.0,69.2,100.0,13445.22,6.48,Active,2.0,537.8088
1613.0,89.33,96.74,2208.08,9.4,Highly_Active,10.0,99.36359999999999
1492.0,67.11,98.87,2703.87,6.62,Sedentary,9.0,94.63545
1191.0,66.35,100.0,455.46,7.19,Active,1.0,18.2184
1821.0,80.68,99.57,11106.29,5.69,Sedentary,3.0,388.72015000000005
2735.0,73.77,97.69,1122.02,7.32,Sedentary,2.0,39.270700000000005
2256.0,68.34,96.88,4707.23,6.4,Active,7.0,188.2892
2968.0,71.85,99.31,2874.19,5.42,Highly_Active,8.0,129.33855
1226.0,93.72,99.06,230.51,8.0,Highly_Active,1.0,10.37295
2394.0,87.43,95.34,18342.3,6.71,Highly_Active,5.0,825.4034999999999
3186.0,65.27,98.0,12802.32,9.58,Sedentary,6.0,448.0812
1816.0,55.27,94.66,1944.26,4.8,Highly_Active,10.0,87.4917
4220.0,78.95,97.67,8414.22,6.67,Active,2.0,336.56879999999995
4186.0,75.26,98.67,880.29,4.69,Highly_Active,3.0,39.613049999999994
3338.0,51.88,99.95,3951.96,9.51,Active,9.0,158.07840000000002
2086.0,76.38,98.0,13129.32,5.02,Sedentary,7.0,459.5262
1103.0,40.0,95.71,56.63,8.17,Sedentary,2.0,1.9820500000000003
2874.0,109.26,98.0,4586.92,7.93,Active,6.0,183.4768
1870.0,61.7,96.48,3992.75,5.48,Sedentary,2.0,139.74625
1667.0,82.26,95.14,8220.86,6.99,Sedentary,7.0,287.73010000000005
3042.0,94.02,100.0,1901.98,6.88,Sedentary,1.0,66.56930000000001
1272.0,79.03,97.73,1332.05,7.75,Sedentary,9.0,46.621750000000006
2029.0,74.92,97.06,7362.76,6.77,Highly_Active,8.0,331.3242
4218.0,66.48,96.61,7176.03,5.5,Highly_Active,4.0,322.92134999999996
3231.0,55.23,96.08,9754.18,7.34,Sedentary,10.0,341.39630000000005
2051.0,67.87,97.72,1985.03,7.35,Highly_Active,9.0,89.32634999999999
2573.0,76.55,98.68,115.22,5.1,Active,9.0,4.6088000000000005
4190.0,74.61,98.0,14723.71,3.04,Active,10.0,588.9484
1071.0,60.68,94.4,1617.69,7.39,Sedentary,1.0,56.619150000000005
4442.0,90.95,100.0,3788.62,7.06,Highly_Active,2.0,170.4879
4315.0,75.26,97.67,4424.37,7.15,Active,3.0,176.9748
4797.0,87.76,99.55,5149.89,7.81,Highly_Active,2.0,231.74505
4289.0,78.57,97.26,17197.55,8.44,Highly_Active,4.0,773.8897499999999
3224.0,99.96,98.99,2215.97,7.67,Sedentary,5.0,77.55895
4370.0,81.08,98.28,5142.74,6.72,Highly_Active,6.0,231.42329999999998
4747.0,95.68,97.43,2584.23,4.66,Highly_Active,9.0,116.29034999999999
2292.0,89.07,96.88,1744.6,6.19,Highly_Active,7.0,78.50699999999999
1307.0,83.79,96.35,810.47,5.59,Active,10.0,32.418800000000005
4641.0,83.02,98.29,1077.11,7.46,Sedentary,8.0,37.69885
4359.0,84.26,98.32,3201.54,3.75,Highly_Active,3.0,144.0693
1976.0,67.78,98.53,5634.05,5.39,Highly_Active,7.0,253.53225
4176.0,86.38,100.0,7718.57,5.56,Sedentary,1.0,270.14995
2251.0,75.26,98.62,5785.36,5.51,Highly_Active,10.0,260.34119999999996
2270.0,46.83,97.28,16516.8,9.4,Sedentary,9.0,578.0880000000001
3747.0,92.85,98.42,3127.19,6.38,Active,4.0,125.08760000000001
2517.0,73.07,100.0,8721.68,5.54,Sedentary,4.0,305.25880000000006
3130.0,65.11,95.78,2185.56,6.43,Active,1.0,87.4224
2209.0,56.84,100.0,8014.65,7.78,Active,8.0,320.586
3299.0,80.7,98.84,18208.3,3.64,Active,9.0,728.332
2773.0,69.17,97.43,9157.41,5.82,Sedentary,8.0,320.50935000000004
4943.0,85.0,97.17,19985.28,6.9,Active,4.0,799.4112
2719.0,74.84,94.62,7985.55,4.78,Sedentary,4.0,279.49425
1896.0,65.03,98.0,789.2,4.59,Active,5.45,31.568
2961.0,59.8,97.11,4498.82,9.3,Sedentary,4.0,157.4587
1209.0,68.55,96.51,2988.07,7.12,Sedentary,7.0,104.58245000000002
3863.0,70.22,98.14,191.59,7.88,Sedentary,5.0,6.70565
4879.0,90.1,99.15,4403.38,5.97,Highly_Active,6.0,198.1521
3656.0,75.35,100.0,1124.07,6.82,Sedentary,2.0,39.34245
3494.0,53.93,94.25,259.94,4.7,Sedentary,9.0,9.097900000000001
3507.0,93.1,97.05,4121.74,5.54,Sedentary,5.0,144.2609
1967.0,80.78,99.45,1851.27,5.15,Highly_Active,8.0,83.30715
1471.0,79.21,95.65,19165.07,6.94,Sedentary,5.45,670.77745
4791.0,88.1,97.64,11725.21,9.06,Active,6.0,469.0084
3947.0,66.95,97.82,14927.82,9.22,Sedentary,5.0,522.4737
4563.0,80.2,98.13,9112.55,7.69,Highly_Active,5.0,410.06474999999995
1922.0,84.34,95.71,6372.9,7.13,Sedentary,1.0,223.0515
1136.0,80.72,96.92,473.87,5.12,Sedentary,5.0,16.58545
1366.0,87.17,98.59,2162.89,6.98,Active,7.0,86.51559999999999
3959.0,76.51,99.55,8683.03,5.79,Highly_Active,4.0,390.73635
1183.0,60.07,97.28,3589.57,7.75,Sedentary,3.0,125.63495000000002
4358.0,95.59,98.05,768.46,6.34,Sedentary,6.0,26.896100000000004
3519.0,75.49,97.98,509.38,6.53,Sedentary,3.0,17.828300000000002
2398.0,58.09,100.0,1649.95,9.18,Highly_Active,1.0,74.24775
3701.0,56.67,93.88,12594.7,4.97,Sedentary,5.0,440.81450000000007
3796.0,54.92,93.08,7614.04,8.25,Sedentary,5.0,266.4914
1536.0,75.26,99.76,2918.66,7.74,Highly_Active,10.0,131.3397
4582.0,79.65,97.46,440.79,6.12,Sedentary,3.0,15.427650000000002
3849.0,102.67,98.92,1461.0,7.11,Highly_Active,1.0,65.745
2602.0,83.64,98.04,4183.39,6.13,Highly_Active,2.0,188.25255
2273.0,84.54,98.94,1164.18,6.52,Sedentary,6.0,40.746300000000005
3967.0,104.85,99.38,10066.07,7.63,Sedentary,3.0,352.31245
3557.0,60.47,100.0,10879.18,10.32,Highly_Active,10.0,489.5631
3677.0,75.26,98.86,1030.34,7.95,Active,10.0,41.2136
4049.0,83.29,100.0,9084.69,6.87,Highly_Active,4.0,408.81105
2096.0,71.34,98.0,5025.51,8.64,Active,8.0,201.02040000000002
1915.0,93.37,95.19,10843.92,5.89,Sedentary,8.0,379.53720000000004
4431.0,86.42,96.63,6161.37,6.6,Highly_Active,4.0,277.26165
4081.0,97.75,99.39,6477.64,4.94,Highly_Active,9.0,291.4938
4282.0,61.38,99.55,1379.88,5.69,Sedentary,3.0,48.29580000000001
4906.0,88.46,97.63,15685.65,4.02,Sedentary,7.0,548.99775
1151.0,63.41,100.0,5734.91,4.58,Highly_Active,8.0,258.07095
2028.0,100.03,94.71,5974.81,6.13,Sedentary,4.0,209.11835000000002
2218.0,81.72,100.0,5996.56,5.09,Highly_Active,4.0,269.84520000000003
2977.0,82.6,97.64,2263.03,7.13,Sedentary,6.0,79.20605000000002
4354.0,66.27,94.24,11702.57,6.9,Active,4.0,468.1028
3511.0,67.03,95.97,13880.75,7.04,Highly_Active,2.0,624.63375
4184.0,81.08,97.04,2376.61,5.74,Active,3.0,95.0644
1270.0,101.22,95.92,4080.89,8.12,Highly_Active,1.0,183.64004999999997
2186.0,98.74,96.02,1381.91,7.25,Highly_Active,8.0,62.18595
1459.0,80.38,99.04,1907.65,6.84,Active,9.0,76.30600000000001
1104.0,68.68,96.87,2866.13,6.85,Highly_Active,1.0,128.97585
4764.0,83.59,93.6,16258.76,6.19,Sedentary,5.0,569.0566000000001
4627.0,93.82,98.57,6887.49,8.48,Active,6.0,275.4996
4353.0,78.18,96.74,6206.26,8.21,Active,3.0,248.2504
2710.0,69.19,100.0,20530.28,5.95,Highly_Active,5.45,923.8625999999999
3209.0,85.19,96.49,10968.69,6.75,Sedentary,3.0,383.9041500000001
1433.0,69.67,97.48,929.4,10.2,Active,5.0,37.176
3899.0,74.16,95.85,1992.84,6.12,Highly_Active,8.0,89.67779999999999
1139.0,85.0,96.03,2536.04,8.29,Highly_Active,9.0,114.1218
2494.0,71.66,97.37,12573.0,10.52,Active,9.0,502.92
4203.0,74.44,97.68,10284.95,6.98,Active,5.0,411.398
1086.0,77.15,97.37,1100.24,3.89,Highly_Active,1.0,49.510799999999996
2711.0,75.26,97.55,5343.98,8.77,Highly_Active,8.0,240.47909999999996
3230.0,98.24,99.2,808.79,5.73,Active,7.0,32.3516
3415.0,102.64,97.59,1328.67,5.47,Sedentary,10.0,46.50345000000001
1128.0,70.46,98.48,1941.24,9.17,Highly_Active,7.0,87.3558
2269.0,63.04,99.62,16498.92,4.55,Highly_Active,7.0,742.4513999999999
4672.0,68.04,96.81,3186.87,8.65,Highly_Active,10.0,143.40914999999998
2601.0,81.69,97.99,17323.38,6.16,Active,4.0,692.9352
1669.0,73.71,98.18,9724.83,3.72,Sedentary,1.0,340.36905
4970.0,55.82,95.2,9687.45,7.83,Active,10.0,387.49800000000005
4066.0,72.66,93.68,11389.35,3.12,Highly_Active,8.0,512.52075
1984.0,89.77,95.9,11797.32,4.05,Active,3.0,471.8928
1851.0,101.35,100.0,2037.93,6.01,Active,7.0,81.5172
1627.0,65.65,95.95,13196.49,7.13,Highly_Active,2.0,593.84205
2492.0,75.26,95.51,19365.27,8.01,Active,1.0,774.6108
3493.0,64.5,98.21,3121.05,6.5,Active,5.45,124.84200000000001
3044.0,64.59,97.39,19893.87,6.18,Highly_Active,2.0,895.2241499999999
4552.0,79.9,99.41,2805.75,6.93,Highly_Active,6.0,126.25874999999999
1883.0,62.51,95.87,7536.71,5.51,Sedentary,5.0,263.78485
3341.0,87.37,98.95,11951.29,7.79,Highly_Active,4.0,537.80805
2788.0,92.24,98.65,3368.52,6.61,Highly_Active,4.0,151.58339999999998
4214.0,58.11,100.0,1595.93,7.57,Active,9.0,63.8372
1249.0,55.43,98.37,15769.03,6.23,Active,4.0,630.7612
1947.0,68.98,98.0,3178.64,7.5,Sedentary,5.45,111.25240000000001
1974.0,93.99,97.46,5444.42,3.47,Sedentary,8.0,190.55470000000003
2325.0,74.24,97.17,11434.31,4.31,Active,10.0,457.37239999999997
3836.0,81.27,100.0,5016.82,6.3,Highly_Active,8.0,225.75689999999997
1983.0,61.79,100.0,5963.31,8.41,Sedentary,7.0,208.71585000000005
1888.0,71.24,99.15,13460.68,7.18,Active,6.0,538.4272
3937.0,74.81,99.77,4404.8,7.28,Active,5.45,176.192
4972.0,80.66,98.83,5732.61,8.81,Sedentary,4.0,200.64135000000002
3117.0,53.49,96.15,130.28,8.56,Highly_Active,1.0,5.8626
3672.0,66.08,99.89,21128.52,4.99,Sedentary,8.0,739.4982000000001
1874.0,75.17,93.06,5855.54,8.35,Highly_Active,6.0,263.4993
4183.0,68.41,97.95,9102.73,6.66,Sedentary,2.0,318.59555
4435.0,53.97,98.09,1994.32,5.73,Sedentary,3.0,69.80120000000001
2326.0,64.16,98.0,7481.78,6.06,Active,9.0,299.2712
1470.0,54.11,96.05,4313.64,5.56,Sedentary,6.0,150.97740000000002
2987.0,95.71,100.0,835.19,6.71,Active,8.0,33.4076
1090.0,70.21,98.43,12410.55,6.38,Sedentary,1.0,434.36925
1529.0,74.02,97.31,12799.2,8.35,Sedentary,9.0,447.9720000000001
1660.0,60.32,94.25,460.83,9.4,Sedentary,2.0,16.12905
1738.0,78.46,98.42,3467.02,5.89,Active,7.0,138.6808
3773.0,85.43,98.46,2313.57,4.56,Active,8.0,92.54280000000001
2686.0,61.59,100.0,4696.91,7.91,Sedentary,9.0,164.39185
1191.0,67.57,100.0,7478.5,7.07,Active,5.0,299.14
2986.0,54.0,97.66,1990.37,4.19,Sedentary,6.0,69.66295000000001
4623.0,80.7,100.0,1754.5,5.31,Active,5.0,70.18
4313.0,86.38,100.0,8994.42,6.72,Active,9.0,359.77680000000004
1344.0,88.21,95.94,20476.19,5.0,Active,9.0,819.0476
4251.0,88.23,95.58,10991.06,9.72,Highly_Active,3.0,494.5977
2008.0,40.0,100.0,488.96,5.0,Active,3.0,19.5584
4783.0,58.44,97.32,1900.59,8.31,Active,3.0,76.0236
3550.0,75.26,96.56,8189.87,7.12,Active,8.0,327.5948
1202.0,83.53,99.93,2454.58,7.41,Active,5.0,98.1832
1572.0,81.57,97.37,3501.78,8.21,Highly_Active,5.0,157.58010000000002
3052.0,99.37,100.0,631.83,6.05,Active,10.0,25.273200000000003
2913.0,64.5,100.0,13825.34,7.21,Active,2.0,553.0136
2716.0,57.59,96.48,2886.82,8.97,Active,5.0,115.4728
1310.0,72.32,97.65,5674.08,6.67,Highly_Active,5.0,255.3336
3596.0,88.56,98.0,3084.57,5.09,Active,1.0,123.3828
2260.0,78.05,94.75,9265.58,5.42,Active,1.0,370.6232
1869.0,74.53,97.59,8476.17,7.92,Sedentary,5.0,296.66595
4932.0,79.83,95.85,12616.59,3.01,Sedentary,3.0,441.58065000000005
4268.0,75.26,97.45,13961.28,7.13,Active,7.0,558.4512000000001
1584.0,79.09,96.79,4395.67,8.47,Sedentary,9.0,153.84845
2594.0,90.7,94.74,13914.56,5.25,Sedentary,5.0,487.00960000000003
3799.0,58.5,100.0,7418.09,4.58,Highly_Active,4.0,333.81405
2537.0,68.37,98.25,8109.9,7.13,Highly_Active,3.0,364.9455
4520.0,58.52,99.74,1331.66,5.48,Highly_Active,2.0,59.9247
1359.0,83.22,93.61,1968.18,9.87,Sedentary,2.0,68.8863
2723.0,93.33,96.52,8145.75,5.7,Active,8.0,325.83
3866.0,70.36,96.64,2161.23,6.21,Active,8.0,86.4492
3077.0,79.22,100.0,4713.96,7.28,Highly_Active,1.0,212.1282
2802.0,52.58,100.0,4712.94,3.77,Active,10.0,188.5176
3011.0,75.32,95.62,1866.35,6.59,Active,1.0,74.654
3155.0,49.9,98.32,5850.95,8.18,Active,7.0,234.038
1130.0,75.91,100.0,5806.88,6.38,Sedentary,6.0,203.24080000000004
2625.0,46.15,96.63,966.92,4.78,Sedentary,7.0,33.8422
3764.0,100.42,96.45,3358.85,5.85,Highly_Active,2.0,151.14825
2991.0,73.65,94.8,5780.17,6.06,Highly_Active,4.0,260.10765
2982.0,103.63,93.91,9685.36,8.17,Sedentary,8.0,338.98760000000004
2468.0,50.86,99.37,995.47,7.55,Sedentary,6.0,34.84145
3940.0,68.54,100.0,2516.7,4.28,Highly_Active,10.0,113.2515
2461.0,104.18,98.01,11640.36,9.32,Highly_Active,3.0,523.8162
1731.0,61.57,100.0,4584.46,8.2,Sedentary,2.0,160.45610000000002
4961.0,68.39,93.7,5006.13,5.76,Highly_Active,1.0,225.27585
1605.0,98.2,99.19,3684.04,4.52,Sedentary,5.0,128.94140000000002
3504.0,63.43,98.29,3754.74,5.74,Highly_Active,5.0,168.96329999999998
4806.0,95.26,98.73,16023.6,8.13,Active,5.0,640.9440000000001
3745.0,66.39,100.0,9059.0,3.33,Highly_Active,10.0,407.655
3004.0,63.02,99.83,2741.8,8.31,Active,10.0,109.67200000000001
2719.0,47.35,96.78,5046.32,6.89,Active,2.0,201.8528
4566.0,58.46,96.79,8185.04,4.75,Highly_Active,4.0,368.3268
1673.0,61.75,98.84,3512.78,2.68,Sedentary,5.0,122.94730000000001
2270.0,69.55,99.19,5203.32,6.71,Highly_Active,4.0,234.14939999999999
3590.0,80.36,96.41,1102.4,6.83,Active,3.0,44.096000000000004
2587.0,74.33,100.0,687.74,5.58,Active,1.0,27.509600000000002
3904.0,56.53,97.89,1281.65,7.87,Sedentary,3.0,44.85775000000001
2611.0,95.41,100.0,9864.28,9.55,Highly_Active,2.0,443.8926
1896.0,58.47,97.32,1474.72,5.9,Highly_Active,7.0,66.3624
2462.0,102.05,100.0,18105.94,5.38,Sedentary,1.0,633.7079
1277.0,77.27,98.73,3218.14,9.08,Highly_Active,1.0,144.81629999999998
1551.0,90.68,94.32,1296.15,6.17,Sedentary,8.0,45.36525000000001
2636.0,82.95,96.28,12210.56,7.49,Highly_Active,7.0,549.4752
3158.0,97.59,98.94,4269.97,5.59,Sedentary,7.0,149.44895000000002
3432.0,74.35,100.0,3442.42,8.21,Active,9.0,137.6968
4904.0,71.0,98.34,2797.63,4.63,Sedentary,7.0,97.91705000000002
1760.0,79.57,95.56,2808.7,6.72,Active,10.0,112.348
4262.0,70.87,97.83,7622.87,6.94,Active,10.0,304.9148
4561.0,81.8,98.76,5445.57,6.23,Active,10.0,217.8228
3741.0,98.25,99.63,4413.07,5.55,Highly_Active,4.0,198.58814999999998
2449.0,49.64,100.0,4147.31,9.19,Highly_Active,8.0,186.62895
1404.0,73.86,100.0,1072.07,7.71,Highly_Active,7.0,48.24314999999999
2358.0,108.01,97.9,12316.83,5.2,Sedentary,3.0,431.08905000000004
2232.0,69.15,94.72,18306.49,3.67,Highly_Active,5.0,823.79205
1021.0,90.21,99.89,11343.72,8.72,Highly_Active,2.0,510.46739999999994
1677.0,88.06,97.01,4201.0,5.11,Sedentary,10.0,147.03500000000003
3028.0,79.45,99.32,6748.16,6.64,Active,6.0,269.9264
2231.0,78.3,97.57,10413.11,6.93,Highly_Active,7.0,468.58995
3749.0,40.0,98.93,8612.54,5.98,Sedentary,2.0,301.43890000000005
4758.0,50.69,100.0,7190.29,6.48,Active,9.0,287.6116
2808.0,71.57,96.51,1664.36,6.42,Sedentary,1.0,58.2526
1528.0,69.64,96.06,2441.48,7.57,Sedentary,4.0,85.4518
3037.0,61.75,93.65,15245.09,6.75,Active,9.0,609.8036000000001
3649.0,62.7,99.83,1388.81,7.17,Active,5.0,55.5524
2676.0,85.26,97.39,1153.81,5.6,Sedentary,4.0,40.38335
1656.0,62.4,100.0,2340.1,9.06,Sedentary,3.0,81.90350000000001
1165.0,66.88,98.6,3151.33,6.07,Highly_Active,6.0,141.80984999999998
1848.0,89.96,98.62,5638.41,6.99,Active,1.0,225.5364
1495.0,87.65,100.0,6511.63,6.67,Highly_Active,1.0,293.02335
1589.0,67.84,97.6,10946.98,7.18,Active,9.0,437.87919999999997
1428.0,53.02,97.03,533.68,8.3,Sedentary,10.0,18.6788
3821.0,88.19,95.63,1634.43,5.24,Sedentary,10.0,57.20505000000001
1162.0,60.9,98.12,4924.67,7.74,Active,6.0,196.98680000000002
3413.0,94.38,98.77,2021.36,7.61,Sedentary,5.0,70.7476
4597.0,81.29,96.96,14471.77,6.76,Sedentary,5.0,506.51195000000007
2262.0,72.1,100.0,7154.83,6.84,Highly_Active,1.0,321.96735
1071.0,81.58,94.09,4716.62,4.77,Active,10.0,188.66479999999999
1654.0,97.2,95.9,13695.53,3.64,Highly_Active,5.0,616.29885
4893.0,71.86,99.63,4324.46,6.04,Active,2.0,172.9784
4580.0,77.5,98.27,5306.18,6.41,Active,6.0,212.24720000000002
4866.0,66.35,98.3,8387.59,4.4,Highly_Active,8.0,377.44155
1268.0,75.26,99.13,19403.13,6.95,Active,9.0,776.1252000000001
2776.0,98.97,99.58,1205.57,8.31,Highly_Active,1.0,54.25064999999999
3462.0,75.26,97.43,516.91,6.82,Highly_Active,6.0,23.260949999999998
2268.0,68.74,98.0,910.03,6.49,Sedentary,4.0,31.85105
2015.0,85.25,99.44,9449.04,5.71,Sedentary,9.0,330.7164000000001
3722.0,79.66,100.0,969.03,7.06,Sedentary,5.0,33.916050000000006
2083.0,98.31,99.04,4865.78,4.98,Sedentary,3.0,170.3023
1005.0,44.76,97.25,8581.02,2.88,Highly_Active,5.0,386.1459
4780.0,68.09,100.0,8732.1,8.87,Sedentary,4.0,305.62350000000004
3617.0,93.47,99.99,8395.55,4.85,Active,1.0,335.822
4888.0,55.62,98.58,20971.68,4.33,Sedentary,2.0,734.0088000000001
1406.0,79.95,97.91,198.64,6.66,Sedentary,4.0,6.9524
2953.0,67.51,100.0,5176.07,7.72,Active,7.0,207.0428
4886.0,74.9,98.43,2574.27,8.23,Sedentary,5.0,90.09945
4076.0,105.42,97.43,12704.5,6.18,Active,6.0,508.18
1985.0,53.62,99.07,6188.43,8.32,Highly_Active,2.0,278.47935
4603.0,57.94,97.49,102.46,6.23,Highly_Active,5.0,4.6107
3618.0,55.91,98.26,4091.84,7.48,Active,4.0,163.67360000000002
2471.0,67.93,96.45,8721.67,7.03,Sedentary,6.0,305.25845000000004
1753.0,52.3,97.92,1602.1,6.58,Sedentary,10.0,56.0735
3193.0,67.65,96.35,2112.16,4.93,Highly_Active,3.0,95.04719999999999
2411.0,60.42,100.0,1155.16,6.41,Sedentary,4.0,40.430600000000005
